#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147
trpos2840.txt_allergen_2865,0.23026,0.51316,0.25658,0.51974,0.32237,0.15789,0.26316,0.44737,0.28947,0.45395,0.38816,0.15789,0.059211,0.84211,0.098684,0.30921,0.27632,0.41447,0.49342,0.23026,0.27632,1.973684,25,51.31579,75,99.34211,2.631579,23.68421,46.71053,72.36842,100,0.6578947,19.73684,43.42105,73.68421,98.68421,2.631579,23.68421,48.68421,75.65789,100,1.315789,21.71053,54.60526,73.02632,99.34211,0.6578947,27.63158,41.44737,71.71053,93.42105,0.6578947,19.73684,43.42105,73.68421,98.68421,2.631579,23.02632,47.36842,74.34211,100,1.973684,30.92105,51.31579,75,99.34211,2.631579,23.02632,49.34211,75.65789,100,1.315789,22.36842,50.65789,73.02632,99.34211,0.6578947,27.63158,41.44737,71.71053,93.42105,1.973684,25,51.31579,75,93.42105,0.6578947,23.68421,47.36842,73.68421,100,7.894737,16.44737,50,65.78947,86.18421,0.6578947,27.63158,51.31579,75.65789,99.34211,1.315789,13.15789,38.81579,67.76316,97.36842,2.631579,25.65789,49.34211,78.94737,100,1.315789,26.31579,54.60526,76.97368,100,1.973684,25,51.31579,75,99.34211,0.6578947,18.42105,38.15789,68.42105,89.47368,0.24503,0.099338,0.30464,0.33775,0.15894,0.099338,0.25166,0.13907,0.28477,0.39073,0.13245,0.12583,0.10596,0.013245,0.1457,0.11921,0.29801,0.19868,0.24503,0.30464,0.099338
trpos2840.txt_allergen_2802,0.30685,0.38356,0.30959,0.40274,0.34521,0.25205,0.34795,0.33151,0.32055,0.33973,0.40822,0.25205,0.10685,0.77808,0.11507,0.3589,0.32603,0.31507,0.4274,0.30685,0.26575,1.369863,34.24658,54.79452,76.9863,98.90411,0.8219178,21.64384,46.30137,70.9589,100,0.2739726,23.0137,47.39726,75.34247,99.45205,0.8219178,20.27397,44.38356,72.05479,100,1.917808,24.38356,50.68493,75.34247,99.45205,0.2739726,30.13699,54.52055,80.27397,98.90411,0.2739726,23.0137,47.39726,74.24658,99.45205,0.8219178,20.54795,44.38356,72.05479,100,1.369863,33.9726,54.52055,76.71233,98.90411,0.8219178,21.64384,44.10959,71.50685,100,1.917808,21.91781,50.68493,76.16438,99.45205,0.2739726,30.13699,54.52055,80.27397,98.90411,1.369863,41.91781,64.65753,80.82192,98.90411,0.2739726,21.91781,47.12329,74.52055,100,9.589041,33.9726,49.0411,68.49315,94.52055,0.2739726,27.67123,54.52055,80.82192,98.90411,1.917808,25.75342,46.57534,70.41096,99.45205,1.09589,20.54795,45.20548,72.05479,100,0.8219178,24.38356,49.86301,76.16438,99.72603,1.369863,34.24658,54.79452,76.9863,98.90411,0.2739726,19.72603,42.73973,69.0411,100,0.23626,0.1978,0.23901,0.26374,0.20055,0.17582,0.23077,0.23901,0.19505,0.26923,0.17857,0.1978,0.16209,0.03022,0.17308,0.21978,0.22802,0.19231,0.26923,0.19231,0.16484
trpos2840.txt_allergen_3479,0.27737,0.46715,0.25547,0.51825,0.25547,0.22628,0.31387,0.40146,0.28467,0.44526,0.32847,0.22628,0.087591,0.79562,0.11679,0.33577,0.30657,0.35766,0.43796,0.27737,0.28467,10.94891,29.92701,54.74453,74.45255,97.81022,0.729927,18.9781,43.79562,77.37226,100,1.459854,24.08759,51.09489,72.9927,99.27007,0.729927,17.51825,48.17518,77.37226,100,1.459854,23.35766,45.9854,75.18248,99.27007,2.189781,28.46715,53.28467,67.15328,95.62044,1.459854,25.54745,51.09489,73.72263,99.27007,0.729927,15.32847,42.33577,71.53285,100,10.94891,29.92701,54.74453,74.45255,97.81022,0.729927,18.9781,46.71533,70.80292,100,1.459854,23.35766,48.90511,76.64234,99.27007,2.189781,28.46715,53.28467,67.15328,95.62044,12.40876,29.92701,53.28467,74.45255,94.16058,0.729927,22.62774,47.44526,75.18248,100,10.94891,27.0073,54.74453,67.88321,94.89051,1.459854,10.94891,41.60584,64.23358,94.16058,2.189781,25.54745,48.17518,80.29197,99.27007,0.729927,31.38686,55.47445,77.37226,100,1.459854,18.24818,45.9854,72.9927,99.27007,10.94891,29.92701,54.74453,74.45255,97.81022,0.729927,22.62774,48.17518,77.37226,100,0.25,0.14706,0.27941,0.30147,0.21324,0.125,0.26471,0.17647,0.20588,0.30147,0.18382,0.15441,0.13971,0.022059,0.18382,0.13971,0.22794,0.24265,0.22794,0.28676,0.16912
trpos2840.txt_allergen_2586,0.2,0.4,0.4,0.45,0.3,0.25,0.4,0.4,0.2,0.45,0.3,0.25,0.1,0.85,0.05,0.35,0.3,0.35,0.6,0.2,0.2,5,5,15,35,95,10,55,70,80,100,20,25,40,50,85,10,35,60,75,100,15,15,30,45,85,5,5,20,40,95,20,25,40,50,85,10,55,70,80,100,5,5,15,35,95,10,35,60,75,100,15,15,30,45,85,5,5,20,40,95,5,5,5,5,95,10,25,50,70,100,35,35,35,35,35,5,5,45,75,95,20,20,40,65,100,10,10,35,60,90,10,25,45,65,85,5,5,15,35,95,50,50,70,90,100,0.21053,0.15789,0.26316,0.31579,0.26316,0.21053,0.26316,0.15789,0.21053,0.31579,0.26316,0.21053,0.15789,0,0.10526,0.26316,0.21053,0.31579,0.26316,0.26316,0.10526
trpos2840.txt_allergen_1642,0.32558,0.37726,0.29716,0.42377,0.37209,0.20413,0.32817,0.33075,0.34109,0.36951,0.42636,0.20413,0.11111,0.74677,0.14212,0.41344,0.27649,0.31008,0.42119,0.32558,0.25323,2.325581,26.61499,57.10594,80.36176,100,0.2583979,18.60465,48.32041,71.83463,97.67442,1.808786,24.8062,45.21964,73.12661,99.7416,0.2583979,18.60465,45.73643,72.09302,97.67442,1.808786,29.45736,53.48837,80.10336,99.7416,2.842377,25.5814,56.58915,75.1938,100,1.808786,24.8062,45.21964,72.60982,99.7416,0.2583979,17.31266,47.80362,72.09302,97.67442,2.325581,27.39018,56.58915,80.36176,100,0.2583979,17.05426,46.51163,73.64341,97.67442,1.808786,27.64858,49.6124,76.48579,99.7416,2.842377,25.5814,56.58915,75.1938,100,2.842377,24.5478,57.10594,80.36176,100,0.2583979,24.03101,48.57881,72.60982,99.7416,4.909561,25.83979,49.8708,79.32817,98.19121,0.2583979,31.00775,56.58915,82.68734,100,0.5167959,21.96382,44.70284,68.73385,96.38243,0.7751938,22.48062,45.99483,71.83463,97.67442,0.2583979,21.96382,46.51163,72.60982,99.7416,2.325581,26.61499,57.10594,80.36176,100,0.5167959,22.99742,48.57881,71.83463,97.67442,0.22021,0.20725,0.2228,0.30311,0.15544,0.17358,0.18394,0.25648,0.20207,0.29016,0.13731,0.19171,0.17098,0.033679,0.20466,0.21503,0.2513,0.1943,0.27979,0.23057,0.14767
trpos2840.txt_allergen_2979,0.44274,0.33333,0.22393,0.32821,0.45128,0.22051,0.24786,0.28376,0.46838,0.26496,0.51453,0.22051,0.12991,0.70085,0.16923,0.49744,0.2188,0.28376,0.34017,0.44274,0.21709,0.5128205,31.28205,50.94017,66.83761,99.65812,0.3418803,22.5641,50.76923,75.04274,100,0.1709402,15.89744,45.64103,81.02564,99.82906,0.3418803,20.51282,48.20513,74.01709,100,0.5128205,25.81197,48.88889,76.23932,99.82906,0.1709402,27.35043,51.79487,71.62393,99.65812,0.1709402,16.06838,44.44444,80.51282,99.82906,0.3418803,21.7094,55.21368,74.35897,100,0.5128205,31.28205,50.94017,66.83761,99.65812,0.3418803,22.22222,56.23932,74.70085,100,0.5128205,24.2735,47.35043,75.04274,99.82906,0.1709402,27.35043,51.79487,71.62393,99.65812,4.786325,36.06838,52.82051,64.78632,99.65812,0.1709402,22.39316,46.32479,78.97436,100,4.102564,28.54701,50.42735,62.22222,98.80342,0.1709402,24.95726,50.08547,68.03419,100,0.8547009,24.2735,57.26496,80.34188,99.82906,0.5128205,23.58974,47.52137,77.94872,99.1453,0.3418803,17.60684,47.69231,80.8547,100,0.5128205,31.28205,50.94017,66.83761,99.65812,0.1709402,22.22222,43.76068,73.67521,98.97436,0.29452,0.15411,0.15925,0.30822,0.125,0.18151,0.14897,0.17808,0.26027,0.28767,0.10103,0.20548,0.16781,0.034247,0.16438,0.18836,0.28425,0.10616,0.2637,0.13527,0.18493
trpos2840.txt_allergen_2266,0.40113,0.27684,0.32203,0.30508,0.44633,0.24859,0.36158,0.21469,0.42373,0.26554,0.48588,0.24859,0.11864,0.70621,0.17514,0.41808,0.30508,0.27684,0.38418,0.40113,0.21469,2.259887,22.0339,52.54237,76.83616,100,0.5649718,22.59887,46.89266,72.88136,99.43503,5.084746,25.42373,42.93785,68.92655,97.74011,0.5649718,17.51412,44.63277,75.14124,99.43503,2.259887,24.85876,53.10734,74.0113,100,1.694915,25.42373,50.28249,71.75141,93.78531,5.084746,25.9887,49.71751,70.0565,97.74011,0.5649718,16.94915,41.24294,75.14124,99.43503,1.694915,22.0339,50.84746,75.70621,100,0.5649718,16.38418,39.54802,73.44633,99.43503,2.259887,27.68362,55.36723,76.27119,100,1.694915,25.42373,50.28249,71.75141,93.78531,6.214689,24.29379,44.0678,75.70621,93.78531,0.5649718,25.9887,50.28249,74.0113,99.43503,2.259887,17.51412,47.45763,69.49153,100,1.694915,28.24859,61.58192,81.35593,100,5.084746,25.9887,48.0226,63.84181,97.74011,0.5649718,14.12429,37.85311,64.40678,98.87006,0.5649718,24.85876,49.15254,74.0113,99.43503,2.259887,22.0339,52.54237,76.83616,100,1.129944,23.72881,44.63277,70.62147,98.87006,0.22727,0.28977,0.14205,0.24432,0.18182,0.22727,0.11932,0.34659,0.19318,0.23295,0.14773,0.26136,0.17614,0.051136,0.25,0.28409,0.1875,0.15909,0.36364,0.17614,0.15341
trpos2840.txt_allergen_1401,0.26566,0.41855,0.31579,0.44361,0.34586,0.21053,0.33584,0.38095,0.28321,0.38847,0.401,0.21053,0.082707,0.81454,0.10276,0.4411,0.25063,0.30827,0.46115,0.26566,0.27318,2.005013,32.0802,54.13534,72.43108,98.74687,0.5012531,17.54386,43.85965,68.67168,100,0.2506266,27.81955,55.13784,78.94737,99.49875,0.5012531,19.04762,45.61404,71.6792,100,1.253133,26.81704,51.62907,76.69173,99.49875,0.2506266,33.58396,56.89223,73.68421,97.99499,0.2506266,28.3208,53.63409,76.94236,99.49875,0.5012531,17.29323,41.35338,69.92481,100,2.005013,31.57895,54.13534,73.93484,98.74687,0.5012531,17.29323,41.85464,65.91479,100,1.253133,28.3208,56.6416,78.19549,99.49875,0.2506266,33.58396,56.89223,73.68421,97.99499,2.506266,31.07769,48.62155,69.42356,94.98747,0.2506266,23.05764,48.1203,75.18797,100,2.005013,33.33333,54.38596,77.94486,95.48872,0.2506266,21.30326,50.37594,74.93734,99.49875,0.7518797,26.81704,46.11529,73.18296,98.49624,2.005013,25.81454,52.38095,74.68672,100,0.5012531,21.80451,45.11278,75.18797,99.49875,2.005013,32.0802,54.13534,72.43108,98.74687,0.2506266,23.30827,51.37845,74.43609,100,0.20603,0.18593,0.25377,0.30402,0.1608,0.17337,0.23116,0.20854,0.19849,0.28643,0.12312,0.21106,0.15327,0.012563,0.17337,0.24121,0.23367,0.14573,0.25879,0.24874,0.13317
trpos2840.txt_allergen_1683,0.25954,0.42748,0.31298,0.45038,0.32061,0.22901,0.34351,0.35878,0.29771,0.38931,0.38168,0.22901,0.076336,0.79389,0.12977,0.39695,0.28244,0.32061,0.48092,0.25954,0.25954,3.053435,31.29771,58.01527,76.33588,98.47328,1.526718,22.90076,47.32824,67.93893,99.23664,0.7633588,19.84733,49.61832,77.8626,100,1.526718,22.1374,45.03817,68.70229,99.23664,3.053435,34.35115,59.54198,82.44275,100,0.7633588,14.50382,39.69466,65.64885,95.41985,0.7633588,19.84733,51.14504,78.62595,100,1.526718,25.9542,47.32824,67.93893,99.23664,3.053435,21.37405,42.74809,75.57252,98.47328,1.526718,20.61069,45.03817,67.93893,99.23664,3.053435,33.58779,58.01527,83.20611,100,0.7633588,14.50382,39.69466,65.64885,95.41985,31.29771,32.82443,64.12214,66.41221,92.36641,0.7633588,23.66412,49.61832,74.80916,100,6.10687,12.21374,40.45802,76.33588,97.70992,0.7633588,19.84733,46.56489,73.28244,100,2.290076,25.19084,53.43511,74.0458,96.94656,1.526718,23.66412,48.85496,69.46565,99.23664,2.290076,22.90076,51.9084,74.80916,100,3.053435,31.29771,58.01527,76.33588,98.47328,0.7633588,16.03053,38.9313,55.72519,95.41985,0.20769,0.16154,0.25385,0.31538,0.17692,0.15385,0.2,0.21538,0.18462,0.31538,0.14615,0.18462,0.10769,0.015385,0.18462,0.23846,0.26923,0.16154,0.25385,0.29231,0.11538
trpos2840.txt_allergen_2768,0.2491,0.4657,0.2852,0.49458,0.31408,0.19134,0.32852,0.41155,0.25993,0.41155,0.39711,0.19134,0.064982,0.84116,0.093863,0.33213,0.28881,0.37906,0.47653,0.2491,0.27437,2.166065,37.90614,58.48375,74.72924,98.91697,0.7220217,23.10469,44.04332,71.84116,100,0.3610108,12.63538,45.12635,75.09025,99.27798,0.7220217,24.54874,45.12635,72.56318,100,1.083032,23.4657,55.23466,74.72924,98.91697,0.3610108,20.21661,56.31769,75.45126,99.27798,0.3610108,14.80144,43.68231,73.2852,99.27798,0.7220217,23.10469,44.04332,76.17329,100,2.166065,39.35018,59.20578,74.72924,98.91697,0.7220217,24.54874,47.29242,73.64621,100,1.083032,23.4657,48.01444,73.2852,98.91697,0.3610108,20.21661,56.31769,75.45126,99.27798,2.527076,34.65704,59.9278,75.45126,97.47292,0.3610108,23.10469,46.93141,74.36823,100,3.971119,37.18412,61.01083,72.20217,89.53069,0.3610108,23.4657,55.23466,75.09025,99.63899,1.444043,24.90975,46.20939,80.86643,100,3.610108,25.27076,45.84838,71.84116,98.91697,0.7220217,24.18773,46.20939,73.64621,99.63899,2.166065,37.90614,58.48375,74.72924,98.91697,0.3610108,18.05054,40.79422,77.25632,100,0.23551,0.1558,0.28261,0.28261,0.17754,0.11594,0.27899,0.2029,0.19565,0.33333,0.14855,0.14493,0.1087,0.0072464,0.15942,0.22826,0.21014,0.18841,0.27174,0.28623,0.11957
trpos2840.txt_allergen_1845,0.41912,0.21324,0.36765,0.25735,0.44118,0.30147,0.38971,0.18382,0.42647,0.25,0.44853,0.30147,0.15441,0.64706,0.19853,0.55882,0.27941,0.16176,0.41176,0.41912,0.16912,1.470588,30.88235,51.47059,72.79412,100,5.882353,22.79412,57.35294,77.94118,98.52941,0.7352941,13.23529,38.23529,66.91176,97.05882,5.147059,16.91176,48.52941,81.61765,100,2.941176,30.14706,50.73529,73.52941,97.05882,0.7352941,23.52941,46.32353,70.58824,97.79412,0.7352941,13.97059,38.97059,66.91176,97.05882,5.882353,17.64706,57.35294,80.88235,98.52941,1.470588,30.88235,51.47059,72.79412,100,5.882353,17.64706,57.35294,81.61765,100,2.941176,28.67647,50,69.11765,97.05882,0.7352941,23.52941,46.32353,70.58824,97.79412,1.470588,31.61765,51.47059,71.32353,97.79412,0.7352941,20.58824,48.52941,74.26471,98.52941,15.44118,27.94118,44.11765,72.79412,100,0.7352941,33.82353,52.20588,71.32353,97.79412,2.205882,11.02941,34.55882,75.73529,97.05882,10.29412,16.91176,40.44118,74.26471,100,2.205882,13.97059,44.85294,75.73529,97.05882,1.470588,30.88235,51.47059,72.79412,100,0.7352941,17.64706,42.64706,72.05882,98.52941,0.19259,0.3037,0.16296,0.23704,0.14074,0.28148,0.15556,0.34074,0.15556,0.24444,0.13333,0.28889,0.20741,0.074074,0.25926,0.31111,0.15556,0.11852,0.32593,0.14815,0.17037
trpos2840.txt_allergen_3302,0.24545,0.38182,0.37273,0.4,0.41818,0.18182,0.40909,0.32727,0.26364,0.29091,0.52727,0.18182,0.063636,0.84545,0.090909,0.50909,0.23636,0.25455,0.55455,0.24545,0.2,5.454545,40.90909,54.54545,80,100,1.818182,21.81818,47.27273,68.18182,98.18182,0.9090909,12.72727,37.27273,72.72727,99.09091,1.818182,21.81818,52.72727,71.81818,99.09091,2.727273,25.45455,56.36364,78.18182,100,0.9090909,15.45455,41.81818,50,98.18182,0.9090909,14.54545,38.18182,74.54545,99.09091,1.818182,20.90909,49.09091,68.18182,91.81818,5.454545,33.63636,53.63636,79.09091,100,1.818182,21.81818,52.72727,68.18182,91.81818,2.727273,25.45455,56.36364,79.09091,100,0.9090909,15.45455,41.81818,50,98.18182,5.454545,5.454545,48.18182,50.90909,80.90909,0.9090909,22.72727,46.36364,73.63636,100,18.18182,33.63636,53.63636,60.90909,96.36364,0.9090909,14.54545,41.81818,70.90909,96.36364,3.636364,32.72727,46.36364,86.36364,99.09091,8.181818,29.09091,62.72727,71.81818,100,1.818182,20,40,68.18182,99.09091,5.454545,40.90909,54.54545,80,100,0.9090909,19.09091,46.36364,71.81818,98.18182,0.15596,0.16514,0.30275,0.29358,0.11009,0.13761,0.24771,0.20183,0.13761,0.31193,0.091743,0.15596,0.073394,0.018349,0.14679,0.17431,0.20183,0.11927,0.22936,0.22936,0.091743
trpos2840.txt_allergen_1319,0.26923,0.41346,0.31731,0.43269,0.35577,0.21154,0.35096,0.35577,0.29327,0.34135,0.44712,0.21154,0.091346,0.81731,0.091346,0.37019,0.32212,0.30769,0.42308,0.26923,0.30769,0.9615385,30.28846,61.05769,79.32692,98.07692,1.442308,19.71154,45.67308,72.11538,100,0.4807692,23.07692,47.11538,68.75,96.15385,1.442308,19.23077,45.67308,73.07692,100,3.365385,26.92308,47.59615,75.96154,98.07692,0.4807692,27.40385,57.69231,70.67308,97.59615,0.4807692,22.59615,47.11538,69.71154,97.59615,1.442308,18.75,41.34615,71.15385,100,0.9615385,34.13462,62.98077,79.32692,98.07692,1.442308,15.86538,44.71154,73.07692,100,3.365385,29.32692,47.59615,75.96154,98.07692,0.4807692,27.40385,57.69231,70.67308,97.59615,0.9615385,24.51923,57.21154,69.23077,95.67308,0.4807692,22.59615,48.55769,73.55769,100,12.5,26.92308,46.15385,81.73077,98.07692,0.4807692,27.88462,50.48077,71.15385,100,1.923077,21.15385,45.19231,74.03846,99.51923,1.442308,24.03846,52.40385,78.36538,99.03846,3.365385,23.07692,44.23077,69.71154,100,0.9615385,30.28846,61.05769,79.32692,98.07692,0.4807692,20.19231,50.48077,73.07692,99.51923,0.24155,0.15459,0.22705,0.32367,0.14493,0.14976,0.22705,0.19324,0.21256,0.30918,0.11111,0.18357,0.15942,0.014493,0.15942,0.28019,0.24155,0.15459,0.23671,0.22222,0.15942
trpos2840.txt_allergen_1493,0.20345,0.57931,0.21724,0.56552,0.25517,0.17931,0.25862,0.53448,0.2069,0.51034,0.31034,0.17931,0.082759,0.83103,0.086207,0.53103,0.29655,0.17241,0.57586,0.20345,0.22069,1.37931,26.55172,52.75862,68.96552,99.65517,0.6896552,24.13793,50.68966,79.31034,99.31034,0.3448276,19.31034,45.51724,66.89655,100,0.6896552,24.13793,48.96552,78.96552,98.96552,1.034483,19.65517,50,69.65517,100,0.3448276,26.55172,47.24138,72.41379,99.65517,0.3448276,19.31034,45.51724,69.65517,100,0.6896552,23.7931,50.68966,80,98.96552,1.37931,27.58621,52.75862,68.96552,99.65517,0.6896552,23.7931,50.68966,80,98.96552,1.034483,22.06897,49.65517,68.62069,100,0.3448276,26.55172,47.24138,72.41379,99.65517,1.724138,30.34483,51.37931,70,99.65517,0.3448276,23.44828,48.96552,76.2069,100,9.310345,25.51724,49.65517,65.17241,87.93103,0.3448276,25.86207,50.68966,77.24138,99.65517,1.034483,26.2069,47.58621,74.13793,100,6.551724,20.34483,48.62069,68.62069,98.96552,0.6896552,23.10345,48.96552,76.55172,100,1.37931,26.55172,52.75862,68.96552,99.65517,0.3448276,23.44828,43.10345,75.17241,99.31034,0.18339,0.13495,0.19723,0.2526,0.16263,0.11073,0.24567,0.16955,0.15571,0.29412,0.15571,0.11765,0.15225,0.013841,0.13841,0.37024,0.19377,0.096886,0.24221,0.25952,0.076125
trpos2840.txt_allergen_1722,0.34109,0.33333,0.32558,0.3876,0.39535,0.21705,0.34884,0.27132,0.37984,0.27907,0.50388,0.21705,0.12403,0.75194,0.12403,0.39535,0.32558,0.27907,0.46512,0.34109,0.1938,0.7751938,24.03101,42.63566,68.99225,100,6.976744,24.8062,51.93798,75.96899,96.89922,2.325581,21.70543,50.3876,75.1938,98.44961,0.7751938,20.93023,51.16279,75.96899,100,1.550388,22.48062,47.28682,75.1938,98.44961,4.651163,24.03101,57.36434,69.76744,99.22481,2.325581,22.48062,52.71318,72.86822,98.44961,6.976744,26.35659,51.16279,76.74419,96.89922,0.7751938,19.37984,41.08527,67.44186,100,0.7751938,30.23256,49.6124,82.94574,100,1.550388,21.70543,48.06202,72.86822,98.44961,4.651163,24.03101,57.36434,69.76744,99.22481,4.651163,24.03101,42.63566,74.4186,99.22481,1.550388,26.35659,51.93798,75.1938,98.44961,0.7751938,9.302326,41.08527,53.48837,100,1.550388,24.03101,42.63566,74.4186,99.22481,2.325581,22.48062,56.58915,75.1938,98.44961,0.7751938,20.15504,49.6124,72.09302,100,2.325581,24.8062,50.3876,81.39535,98.44961,0.7751938,24.03101,42.63566,68.99225,100,8.527132,23.25581,54.26357,69.76744,96.12403,0.25781,0.27344,0.22656,0.29688,0.1875,0.15625,0.20313,0.32813,0.23438,0.32031,0.13281,0.21094,0.21875,0.015625,0.21875,0.34375,0.21875,0.17188,0.38281,0.17969,0.14844
trpos2840.txt_allergen_574,0.29464,0.39286,0.3125,0.4375,0.3125,0.25,0.32143,0.34821,0.33036,0.36607,0.38393,0.25,0.10714,0.75893,0.13393,0.39286,0.28571,0.32143,0.42857,0.29464,0.27679,18.75,38.39286,55.35714,75,96.42857,1.785714,25.89286,52.67857,76.78571,100,0.8928571,12.5,31.25,65.17857,99.10714,1.785714,27.67857,52.67857,75.89286,100,3.571429,19.64286,41.07143,70.53571,97.32143,0.8928571,22.32143,50.89286,73.21429,99.10714,0.8928571,16.07143,33.03571,68.75,99.10714,1.785714,25.89286,52.67857,75.89286,100,14.28571,37.5,51.78571,75,98.21429,1.785714,30.35714,51.78571,75.89286,100,3.571429,19.64286,41.96429,70.53571,97.32143,0.8928571,22.32143,50.89286,73.21429,99.10714,28.57143,37.5,63.39286,73.21429,96.42857,0.8928571,18.75,46.42857,72.32143,100,24.10714,34.82143,49.10714,75,92.85714,0.8928571,24.10714,45.53571,72.32143,98.21429,2.678571,16.96429,39.28571,70.53571,99.10714,6.25,35.71429,58.03571,77.67857,100,1.785714,16.96429,41.96429,74.10714,100,18.75,38.39286,55.35714,75,96.42857,0.8928571,14.28571,46.42857,64.28571,98.21429,0.20721,0.22523,0.25225,0.22523,0.27027,0.15315,0.22523,0.27027,0.21622,0.20721,0.21622,0.20721,0.18018,0.036036,0.1982,0.23423,0.22523,0.18018,0.27928,0.27027,0.15315
trpos2840.txt_allergen_3192,0.21236,0.50193,0.28571,0.51737,0.25869,0.22394,0.3166,0.45174,0.23166,0.43243,0.34363,0.22394,0.092664,0.86486,0.042471,0.38996,0.25869,0.35135,0.55212,0.21236,0.23552,6.949807,34.74903,61.00386,82.23938,99.6139,0.7722008,21.62162,43.62934,71.04247,98.8417,0.3861004,20.84942,50.57915,69.49807,100,0.7722008,23.55212,44.78764,73.35907,98.8417,1.930502,20.84942,52.89575,72.97297,99.6139,0.3861004,31.27413,54.82625,78.37838,100,0.3861004,20.84942,47.10425,68.33977,100,0.7722008,22.39382,44.40154,73.35907,98.8417,6.949807,34.74903,59.07336,81.08108,99.6139,0.7722008,23.16602,45.55985,75.28958,98.8417,1.158301,25.48263,47.49035,69.11197,99.6139,0.3861004,31.27413,54.82625,78.37838,100,6.949807,35.13514,59.07336,76.83398,99.2278,0.3861004,22.77992,47.10425,73.74517,100,15.44402,31.66023,50.19305,85.71429,98.4556,0.3861004,17.37452,49.42085,72.97297,99.6139,5.791506,30.88803,53.66795,71.81467,100,1.158301,23.16602,46.33205,75.67568,98.8417,0.7722008,20.07722,49.80695,71.81467,100,6.949807,34.74903,61.00386,82.23938,99.6139,0.3861004,22.77992,40.54054,66.02317,97.6834,0.2093,0.14729,0.29457,0.26744,0.20543,0.12016,0.3062,0.15891,0.20543,0.2907,0.18217,0.14341,0.14729,0,0.085271,0.21318,0.26357,0.17054,0.26357,0.2907,0.093023
trpos2840.txt_allergen_1240,0.36842,0.34737,0.28421,0.3614,0.5193,0.1193,0.29474,0.32632,0.37895,0.21404,0.66667,0.1193,0.02807,0.95088,0.021053,0.50526,0.23509,0.25965,0.33333,0.36842,0.29825,0.7017544,28.42105,51.22807,70.87719,95.08772,1.052632,22.10526,49.47368,77.89474,99.64912,0.3508772,22.80702,45.96491,76.49123,100,1.052632,21.05263,48.07018,75.08772,99.64912,1.754386,29.82456,49.82456,74.38596,100,0.3508772,15.4386,51.22807,64.21053,99.29825,0.3508772,24.91228,48.42105,77.54386,100,1.052632,21.05263,47.7193,75.08772,99.64912,0.7017544,29.12281,52.98246,73.33333,95.08772,1.052632,22.45614,60.70175,77.89474,99.64912,1.754386,25.96491,46.31579,72.63158,100,0.3508772,15.4386,51.22807,64.21053,99.29825,0.7017544,10.87719,50.17544,61.05263,91.92982,0.3508772,24.91228,49.12281,75.4386,100,7.719298,7.719298,60,61.75439,89.12281,0.3508772,25.96491,50.87719,74.03509,96.14035,1.052632,20.70175,49.12281,83.85965,100,5.614035,23.15789,44.21053,72.98246,99.64912,1.403509,20.70175,48.42105,76.84211,100,0.7017544,28.42105,51.22807,70.87719,95.08772,0.3508772,22.45614,48.07018,77.89474,98.94737,0.22887,0.13732,0.27113,0.3662,0.1338,0.080986,0.26761,0.15493,0.22535,0.24648,0.084507,0.13028,0.052817,0.0035211,0.038732,0.19366,0.23944,0.1831,0.16197,0.22887,0.20423
